,artist_id,name,artist_url
4475,4968-malajube,Malajube,/artists/4968-malajube/
4476,2080-ifihadahifi,IfiHadAHiFi,/artists/2080-ifihadahifi/
4477,4867-unai,Unai,/artists/4867-unai/
4478,2124-ivory-coast,Ivory Coast,/artists/2124-ivory-coast/
4479,3440-pink-grease,Pink Grease,/artists/3440-pink-grease/
4480,29464-the-notekillers,Notekillers,/artists/29464-the-notekillers/
4481,30041-2ne1,2NE1,/artists/30041-2ne1/
4482,ony-shhnow,Tony Shhnow,/artists/tony-shhnow/
4483,8148-rex-the-dog,Rex the Dog,/artists/8148-rex-the-dog/
4484,32451-wara-from-the-nbhd,Wara From the NBHD,/artists/32451-wara-from-the-nbhd/
4485,31035-nails,Nails,/artists/31035-nails/
4486,12663-air-france,Air France,/artists/12663-air-france/
4487,30318-opossom,Opossom,/artists/30318-opossom/
4488,1753-holly-golightly,Holly Golightly,/artists/1753-holly-golightly/
4489,2703-eric-matthews,Eric Matthews,/artists/2703-eric-matthews/
4490,31737-ben-khan,Ben Khan,/artists/31737-ben-khan/
4491,lowthai,slowthai,/artists/slowthai/
4492,29820-tiger-woods,Tiger & Woods,/artists/29820-tiger-woods/
4493,30523-foxygen,Foxygen,/artists/30523-foxygen/
4494,10959-miss-derringer,Miss Derringer,/artists/10959-miss-derringer/
4495,34127-yotam-avni,Yotam Avni,/artists/34127-yotam-avni/
4496,30174-yasiin-bey,Yasiin Bey,/artists/30174-yasiin-bey/
4497,2623-living-things,Living Things,/artists/2623-living-things/
4498,24684-maps-and-atlases,Maps & Atlases,/artists/24684-maps-and-atlases/
4499,33295-basic-soul-unit,Basic Soul Unit,/artists/33295-basic-soul-unit/
4500,34295-sacred-paws,Sacred Paws,/artists/34295-sacred-paws/
4501,26519-stephen-malkmus-and-the-jicks,Stephen Malkmus and the Jicks,/artists/26519-stephen-malkmus-and-the-jicks/
4502,4280-transllusion,Transllusion,/artists/4280-transllusion/
4503,3590-rockfour,Rockfour,/artists/3590-rockfour/
4504,33317-bibi-bourelly,Bibi Bourelly,/artists/33317-bibi-bourelly/
4505,5364-jakob-olausson,Jakob Olausson,/artists/5364-jakob-olausson/
4506,1422-engineers,Engineers,/artists/1422-engineers/
4507,1070-the-detroit-cobras,The Detroit Cobras,/artists/1070-the-detroit-cobras/
4508,16602-mr-fingers,Mr. Fingers,/artists/16602-mr-fingers/
4509,lisel,Lisel,/artists/lisel/
4510,3513-radioinactive,Radioinactive,/artists/3513-radioinactive/
4511,8837-antimc,Antimc,/artists/8837-antimc/
4512,2011-peggy-honeywell,Peggy Honeywell,/artists/2011-peggy-honeywell/
4513,29560-metal-mountains,Metal Mountains,/artists/29560-metal-mountains/
4514,4910-beyonce,Beyoncé,/artists/4910-beyonce/
4515,33932-half-waif,Half Waif,/artists/33932-half-waif/
4516,26804-mamiffer,Mamiffer,/artists/26804-mamiffer/
4517,31802-museum-of-love,Museum of Love,/artists/31802-museum-of-love/
4518,23650-pile,Pile,/artists/23650-pile/
4519,16903-idjut-boys,Idjut Boys,/artists/16903-idjut-boys/
4520,34369-alexandra-savior,Alexandra Savior,/artists/34369-alexandra-savior/
4521,30092-254,2:54,/artists/30092-254/
4522,5261-pterodactyl,Pterodactyl,/artists/5261-pterodactyl/
4523,33816-ian-william-craig,Ian William Craig,/artists/33816-ian-william-craig/
4524,4752-euros-childs,Euros Childs,/artists/4752-euros-childs/
4525,31483-temples,Temples,/artists/31483-temples/
4526,737-cherry-valence,Cherry Valence,/artists/737-cherry-valence/
4527,4644-patrick-wolf,Patrick Wolf,/artists/4644-patrick-wolf/
4528,29200-shed,Shed,/artists/29200-shed/
4529,2877-muslimgauze,Muslimgauze,/artists/2877-muslimgauze/
4530,32233-wussy,Wussy,/artists/32233-wussy/
4531,25995-the-airborne-toxic-event,The Airborne Toxic Event,/artists/25995-the-airborne-toxic-event/
4532,9890-lake,LAKE,/artists/9890-lake/
4533,32975-niagara,Niagara,/artists/32975-niagara/
4534,29058-hyetal,Hyetal,/artists/29058-hyetal/
4535,888-pierre-crube,Pierre Crube,/artists/888-pierre-crube/
4536,friendship,Friendship,/artists/friendship/
4537,31949-alvvays,Alvvays,/artists/31949-alvvays/
4538,lucinda-chua,Lucinda Chua,/artists/lucinda-chua/
4539,388-karl-blau,Karl Blau,/artists/388-karl-blau/
4540,4385-tenement-halls,Tenement Halls,/artists/4385-tenement-halls/
4541,16389-the-blithe-sons,The Blithe Sons,/artists/16389-the-blithe-sons/
4542,oye-sivan,Troye Sivan,/artists/troye-sivan/
4543,hatchie,Hatchie,/artists/hatchie/
4544,29387-gunn-truscinski-duo,Gunn-Truscinski Duo,/artists/29387-gunn-truscinski-duo/
4545,535-british-sea-power,British Sea Power,/artists/535-british-sea-power/
4546,germ,Germ,/artists/germ/
4547,31525-rome-fortune,Rome Fortune,/artists/31525-rome-fortune/
4548,5628-dawn-mccarthy,Dawn McCarthy,/artists/5628-dawn-mccarthy/
4549,24116-vexd,Vex'd,/artists/24116-vexd/
4550,2371-felix-kubin,Felix Kubin,/artists/2371-felix-kubin/
4551,ugly-god,Ugly God,/artists/ugly-god/
4552,33203-jens-uwe-beyer,Jens-Uwe Beyer,/artists/33203-jens-uwe-beyer/
4553,28832-spirituals,Spirituals,/artists/28832-spirituals/
4554,5270-kathy-diamond,Kathy Diamond,/artists/5270-kathy-diamond/
4555,30973-alexander-spit,Alexander Spit,/artists/30973-alexander-spit/
4556,32382-the-acid,The Acid,/artists/32382-the-acid/
4557,27935-nosaj-thing,Nosaj Thing,/artists/27935-nosaj-thing/
4558,28339-blackdown,Blackdown,/artists/28339-blackdown/
4559,5118-the-trees-community,The Trees Community,/artists/5118-the-trees-community/
4560,22494-joker,Joker,/artists/22494-joker/
4561,31906-saada-bonaire,Saâda Bonaire,/artists/31906-saada-bonaire/
4562,4105-slowdive,Slowdive,/artists/4105-slowdive/
4563,33041-deiphago,Deiphago,/artists/33041-deiphago/
4564,5358-the-tough-alliance,The Tough Alliance,/artists/5358-the-tough-alliance/
4565,4803-gram-parsons,Gram Parsons,/artists/4803-gram-parsons/
4566,30729-ratking,Ratking,/artists/30729-ratking/
4567,2014-jolie-holland,Jolie Holland,/artists/2014-jolie-holland/
4568,31960-morgan-delt,Morgan Delt,/artists/31960-morgan-delt/
4569,4406-ugly-casanova,Ugly Casanova,/artists/4406-ugly-casanova/
4570,725-charity-empressa,Charity Empressa,/artists/725-charity-empressa/
4571,8565-eleanor-friedberger,Eleanor Friedberger,/artists/8565-eleanor-friedberger/
4572,1864-guillemots,Guillemots,/artists/1864-guillemots/
4573,pablos-eye,Pablo’s Eye,/artists/pablos-eye/
4574,nick-zanca,Nick Zanca,/artists/nick-zanca/
4575,30260-alunageorge,AlunaGeorge,/artists/30260-alunageorge/
4576,5853-joseph-suchy,Joseph Suchy,/artists/5853-joseph-suchy/
4577,15332-franz-hautzinger,Franz Hautzinger,/artists/15332-franz-hautzinger/
4578,4921-charlotte-gainsbourg,Charlotte Gainsbourg,/artists/4921-charlotte-gainsbourg/
4579,1836-the-graves,The Graves,/artists/1836-the-graves/
4580,27487-rokia-traore,Rokia Traoré,/artists/27487-rokia-traore/
4581,354-biosphere,Biosphere,/artists/354-biosphere/
4582,1725-girls-against-boys,Girls Against Boys,/artists/1725-girls-against-boys/
4583,34485-scott-gilmore,Scott Gilmore,/artists/34485-scott-gilmore/
4584,601-black-sunday,Black Sunday,/artists/601-black-sunday/
4585,29833-bill-ryder-jones,Bill Ryder-Jones,/artists/29833-bill-ryder-jones/
4586,31529-denzel-curry,Denzel Curry,/artists/31529-denzel-curry/
4587,27794-ear-pwr,EAR PWR,/artists/27794-ear-pwr/
4588,3614-julie-ruin,The Julie Ruin,/artists/3614-julie-ruin/
4589,31729-thumpers,Thumpers,/artists/31729-thumpers/
4590,2078-idlewild,Idlewild,/artists/2078-idlewild/
4591,29129-strand-of-oaks,Strand of Oaks,/artists/29129-strand-of-oaks/
4592,29925-kuedo,Kuedo,/artists/29925-kuedo/
4593,6201-paris-hilton,Paris Hilton,/artists/6201-paris-hilton/
4594,32517-dream-police,Dream Police,/artists/32517-dream-police/
4595,33625-carlos-nino-friends,Carlos Niño & Friends,/artists/33625-carlos-nino-friends/
4596,27673-the-phantom-band,The Phantom Band,/artists/27673-the-phantom-band/
4597,xyla,Xyla,/artists/xyla/
4598,30295-one-little-plane,One Little Plane,/artists/30295-one-little-plane/
4599,2186-the-jesus-and-mary-chain,The Jesus and Mary Chain,/artists/2186-the-jesus-and-mary-chain/
4600,28219-james-husband,James Husband,/artists/28219-james-husband/
4601,2922-moco,Moco,/artists/2922-moco/
4602,27760-land-of-kush,Land of Kush,/artists/27760-land-of-kush/
4603,1650-orenda-fink,Orenda Fink,/artists/1650-orenda-fink/
4604,1278-dell-and-flugel,Dell and Flügel,/artists/1278-dell-and-flugel/
4605,2339-kristian-shalabi-st-onge,"Kristian, Shalabi, St. Onge",/artists/2339-kristian-shalabi-st-onge/
4606,28978-coasting,Coasting,/artists/28978-coasting/
4607,32088-the-wytches,The Wytches,/artists/32088-the-wytches/
4608,30956-ex-cops,Ex Cops,/artists/30956-ex-cops/
4609,2399-l7,L7,/artists/2399-l7/
4610,367-black-dog-and-black-sifichi,Black Dog and Black Sifichi,/artists/367-black-dog-and-black-sifichi/
4611,5255-the-affair,The Affair,/artists/5255-the-affair/
4612,29073-michael-angelo,Michael Angelo,/artists/29073-michael-angelo/
4613,5444-talibam,Talibam!,/artists/5444-talibam/
4614,24583-brothers-and-sisters,Brothers and Sisters,/artists/24583-brothers-and-sisters/
4615,nt-mela,Saint Mela,/artists/saint-mela/
4616,konradsen,Konradsen,/artists/konradsen/
4617,7825-nelly,Nelly,/artists/7825-nelly/
4618,un-june,Sun June,/artists/sun-june/
4619,17834-firehose,fIREHOSE,/artists/17834-firehose/
4620,eese-mchenry,Reese McHenry,/artists/reese-mchenry/
4621,4092-sixtoo,Sixtoo,/artists/4092-sixtoo/
4622,745-chicks-on-speed,Chicks on Speed,/artists/745-chicks-on-speed/
4623,5623-baby-dee,Baby Dee,/artists/5623-baby-dee/
4624,29412-thao-mirah,Thao & Mirah,/artists/29412-thao-mirah/
4625,33406-willow,Willow,/artists/33406-willow/
4626,32618-jordan-de-la-sierra,Jordan De La Sierra,/artists/32618-jordan-de-la-sierra/
4627,1613-jason-forrest,Jason Forrest,/artists/1613-jason-forrest/
4628,4625-worms,Worms,/artists/4625-worms/
4629,7642-sinden,Sinden,/artists/7642-sinden/
4630,32348-joyce-manor,Joyce Manor,/artists/32348-joyce-manor/
4631,2089-imitation-electric-piano,Imitation Electric Piano,/artists/2089-imitation-electric-piano/
4632,2418-land-of-the-el-caminos,Land of the El Caminos,/artists/2418-land-of-the-el-caminos/
4633,33736-christian-naujoks,Christian Naujoks,/artists/33736-christian-naujoks/
4634,4901-code-of-honor,Code of Honor,/artists/4901-code-of-honor/
4635,33195-diana-ross,Diana Ross,/artists/33195-diana-ross/
4636,2355-kenna,Kenna,/artists/2355-kenna/
4637,34157-cameron-avery,Cameron Avery,/artists/34157-cameron-avery/
4638,34283-obituary,Obituary,/artists/34283-obituary/
4639,4376-maria-taylor,Maria Taylor,/artists/4376-maria-taylor/
4640,2930-r-stevie-moore,R. Stevie Moore,/artists/2930-r-stevie-moore/
4641,2304-the-kinks,The Kinks,/artists/2304-the-kinks/
4642,2354-kc-accidental,K.C. Accidental,/artists/2354-kc-accidental/
4643,34410-sinjin-hawke,Sinjin Hawke,/artists/34410-sinjin-hawke/
4644,33348-zora-jones,Zora Jones,/artists/33348-zora-jones/
4645,33573-dj-katapila,DJ Katapila,/artists/33573-dj-katapila/
4646,hayley-kiyoko,Hayley Kiyoko,/artists/hayley-kiyoko/
4647,28842-sun-airway,Sun Airway,/artists/28842-sun-airway/
4648,4337-asmus-tietchens,Asmus Tietchens,/artists/4337-asmus-tietchens/
4649,29036-antarctica-takes-it,Antarctica Takes It!,/artists/29036-antarctica-takes-it/
4650,9287-sunny-day-sets-fire,Sunny Day Sets Fire,/artists/9287-sunny-day-sets-fire/
4651,5914-paul-banks,Paul Banks,/artists/5914-paul-banks/
4652,28798-the-luyas,The Luyas,/artists/28798-the-luyas/
4653,335-bergheim-34,Bergheim 34,/artists/335-bergheim-34/
4654,5524-brad-laner,Brad Laner,/artists/5524-brad-laner/
4655,bali-baby,Bali Baby,/artists/bali-baby/
4656,25189-sebastian-blanck,Sebastian Blanck,/artists/25189-sebastian-blanck/
4657,29292-austra,Austra,/artists/29292-austra/
4658,5635-carbonsilicon,Carbon/Silicon,/artists/5635-carbonsilicon/
4659,5063-yabby-you,Yabby You,/artists/5063-yabby-you/
4660,4963-the-nice-boys,The Nice Boys,/artists/4963-the-nice-boys/
4661,1069-detachment-kit,Detachment Kit,/artists/1069-detachment-kit/
4662,black-belt-eagle-scout,Black Belt Eagle Scout,/artists/black-belt-eagle-scout/
4663,28094-washed-out,Washed Out,/artists/28094-washed-out/
4664,beast-coast,Beast Coast,/artists/beast-coast/
4665,769-chris-clark,Chris Clark,/artists/769-chris-clark/
4666,5468-future-of-the-left,Future of the Left,/artists/5468-future-of-the-left/
4667,5450-baroness,Baroness,/artists/5450-baroness/
4668,33250-kirk-knight,Kirk Knight,/artists/33250-kirk-knight/
4669,2995-milosh,Milosh,/artists/2995-milosh/
4670,28232-diamond-rings,Diamond Rings,/artists/28232-diamond-rings/
4671,4292-tristeza,Tristeza,/artists/4292-tristeza/
4672,206-azeem,Azeem,/artists/206-azeem/
4673,27910-variable-unit,Variable Unit,/artists/27910-variable-unit/
4674,5594-vampire-weekend,Vampire Weekend,/artists/5594-vampire-weekend/
4675,ltin-gun,Altin Gün,/artists/altin-gun/
4676,4805-nelly-furtado,Nelly Furtado,/artists/4805-nelly-furtado/
4677,31130-kvelertak,Kvelertak,/artists/31130-kvelertak/
4678,1722-m-gira,M. Gira,/artists/1722-m-gira/
4679,1723-d-matz,D. Matz,/artists/1723-d-matz/
4680,oddy-ricch,Roddy Ricch,/artists/roddy-ricch/
4681,29876-charles-bradley,Charles Bradley,/artists/29876-charles-bradley/
4682,3375-the-posies,The Posies,/artists/3375-the-posies/
4683,4143-shooting-at-unarmed-men,Shooting at Unarmed Men,/artists/4143-shooting-at-unarmed-men/
4684,meshell-ndegeocello,Meshell Ndegeocello,/artists/meshell-ndegeocello/
4685,2551-lullaby-for-the-working-class,Lullaby for the Working Class,/artists/2551-lullaby-for-the-working-class/
4686,30610-bleeding-rainbow,Bleeding Rainbow,/artists/30610-bleeding-rainbow/
4687,31856-juan-wauters,Juan Wauters,/artists/31856-juan-wauters/
4688,30983-eagulls,Eagulls,/artists/30983-eagulls/
4689,27822-chain-and-the-gang,Chain and the Gang,/artists/27822-chain-and-the-gang/
4690,demi-lovato,Demi Lovato,/artists/demi-lovato/
4691,3425-pink-and-brown,Pink and Brown,/artists/3425-pink-and-brown/
4692,29093-sailors-with-wax-wings,Sailors With Wax Wings,/artists/29093-sailors-with-wax-wings/
4693,3914-spiritualized,Spiritualized,/artists/3914-spiritualized/
4694,origami-angel,Origami Angel,/artists/origami-angel/
4695,5822-mike-simonetti,Mike Simonetti,/artists/5822-mike-simonetti/
4696,208-roy-ayers,Roy Ayers,/artists/208-roy-ayers/
4697,33287-cool-uncle,Cool Uncle,/artists/33287-cool-uncle/
4698,mand-hammer,Armand Hammer,/artists/armand-hammer/
4699,bktherula,Bktherula,/artists/bktherula/
4700,nge-ranger,Strange Ranger,/artists/strange-ranger/
4701,27662-oe,O+S,/artists/27662-oe/
4702,2097-incredible-string-band,Incredible String Band,/artists/2097-incredible-string-band/
4703,30663-pure-bathing-culture,Pure Bathing Culture,/artists/30663-pure-bathing-culture/
4704,31907-ian-isiah,Ian Isiah,/artists/31907-ian-isiah/
4705,30217-standard-fare,Standard Fare,/artists/30217-standard-fare/
4706,5526-georgie-james,Georgie James,/artists/5526-georgie-james/
4707,5082-white-flight,White Flight,/artists/5082-white-flight/
4708,mhysa,Mhysa,/artists/mhysa/
4709,junius-paul,Junius Paul,/artists/junius-paul/
4710,30320-oren-ambarchi-keiji-haino-jim-orourke,Oren Ambarchi | Keiji Haino | Jim O'Rourke,/artists/30320-oren-ambarchi-keiji-haino-jim-orourke/
4711,4314-jeff-tweedy,Jeff Tweedy,/artists/4314-jeff-tweedy/
4712,29162-bell-biv-devoe,Bell Biv Devoe,/artists/29162-bell-biv-devoe/
4713,medhane,Medhane,/artists/medhane/
4714,34288-lea-bertucci,Lea Bertucci,/artists/34288-lea-bertucci/
4715,31575-mike-donovan,Mike Donovan,/artists/31575-mike-donovan/
4716,meemo-comma,Meemo Comma,/artists/meemo-comma/
4717,4935-robbie-basho,Robbie Basho,/artists/4935-robbie-basho/
4718,29879-circle-of-ouroborus,Circle of Ouroborus,/artists/29879-circle-of-ouroborus/
4719,342-bevel,Bevel,/artists/342-bevel/
4720,32777-sweet-john-bloom,Sweet John Bloom,/artists/32777-sweet-john-bloom/
4721,584-black-mountain,Black Mountain,/artists/584-black-mountain/
4722,2632-angus-maclise,Angus Maclise,/artists/2632-angus-maclise/
4723,533-bottom-of-the-hudson,Bottom of the Hudson,/artists/533-bottom-of-the-hudson/
4724,dles,IDLES,/artists/idles/
4725,934-cristina,Cristina,/artists/934-cristina/
4726,1036-elton-dean-mark-hewins,Elton Dean & Mark Hewins,/artists/1036-elton-dean-mark-hewins/
4727,26648-mv-ee,MV & EE,/artists/26648-mv-ee/
4728,4598-willard-grant-conspiracy,Willard Grant Conspiracy,/artists/4598-willard-grant-conspiracy/
4729,5221-the-fratellis,The Fratellis,/artists/5221-the-fratellis/
4730,29967-sepalcure,Sepalcure,/artists/29967-sepalcure/
4731,4362-trouble-everyday,Trouble Everyday,/artists/4362-trouble-everyday/
4732,29354-phil-manley,Phil Manley,/artists/29354-phil-manley/
4733,conway,Conway the Machine,/artists/conway/
4734,bellows,Bellows,/artists/bellows/
4735,33766-alex-lahey,Alex Lahey,/artists/33766-alex-lahey/
4736,3179-os-mutantes,Os Mutantes,/artists/3179-os-mutantes/
4737,e-champion,State Champion,/artists/state-champion/
4738,4535-volcano,volcano!,/artists/4535-volcano/
4739,5232-robert-gomez,Robert Gomez,/artists/5232-robert-gomez/
4740,2841-moth-wranglers,Moth Wranglers,/artists/2841-moth-wranglers/
4741,3547-red-stars-theory,Red Stars Theory,/artists/3547-red-stars-theory/
4742,33664-robert-glasper,Robert Glasper,/artists/33664-robert-glasper/
4743,31672-kaytranada,Kaytranada,/artists/31672-kaytranada/
4744,4140-dawn-smithson,Dawn Smithson,/artists/4140-dawn-smithson/
4745,5641-son-lux,Son Lux,/artists/5641-son-lux/
4746,2237-michael-jackson,Michael Jackson,/artists/2237-michael-jackson/
4747,1472-thomas-fehlmann,Thomas Fehlmann,/artists/1472-thomas-fehlmann/
4748,30867-kowloon-walled-city,Kowloon Walled City,/artists/30867-kowloon-walled-city/
4749,77-american-heritage,American Heritage,/artists/77-american-heritage/
4750,2605-little-barrie,Little Barrie,/artists/2605-little-barrie/
4751,30546-sasha-gohard,Sasha Go Hard,/artists/30546-sasha-gohard/
4752,33628-peder-mannerfelt,Peder Mannerfelt,/artists/33628-peder-mannerfelt/
4753,4032-subarachnoid-space,Subarachnoid Space,/artists/4032-subarachnoid-space/
4754,1845-gustav,Gustav,/artists/1845-gustav/
4755,2742-stephin-merritt,Stephin Merritt,/artists/2742-stephin-merritt/
4756,5811-jeremy-jay,Jeremy Jay,/artists/5811-jeremy-jay/
4757,3626-richard-x,Richard X,/artists/3626-richard-x/
4758,3255-william-parker,William Parker,/artists/3255-william-parker/
4759,bradley-cooper,Bradley Cooper,/artists/bradley-cooper/
4760,4725-john-zorn,John Zorn,/artists/4725-john-zorn/
4761,3502-quantic,Quantic,/artists/3502-quantic/
4762,32712-jazmine-sullivan,Jazmine Sullivan,/artists/32712-jazmine-sullivan/
4763,31954-lanterns-on-the-lake,Lanterns on the Lake,/artists/31954-lanterns-on-the-lake/
4764,now-ellet,Snow Ellet,/artists/snow-ellet/
4765,30180-horseback,Horseback,/artists/30180-horseback/
4766,3096-joanna-newsom,Joanna Newsom,/artists/3096-joanna-newsom/
4767,30054-milk-music,Milk Music,/artists/30054-milk-music/
4768,34091-vicky-chow,Vicky Chow,/artists/34091-vicky-chow/
4769,1110-dj-me-dj-you,DJ Me DJ You,/artists/1110-dj-me-dj-you/
4770,34022-amber-coffman,Amber Coffman,/artists/34022-amber-coffman/
4771,d9,SD9,/artists/sd9/
4772,29291-tokimonsta,TOKiMONSTA,/artists/29291-tokimonsta/
4773,1433-jimmy-edgar,Jimmy Edgar,/artists/1433-jimmy-edgar/
4774,27514-emilana-torrini,Emilana Torrini,/artists/27514-emilana-torrini/
4775,1616-50footwave,50FootWave,/artists/1616-50footwave/
4776,6752-jill-scott,Jill Scott,/artists/6752-jill-scott/
4777,987-dacm,DACM,/artists/987-dacm/
4778,521-butthole-surfers,Butthole Surfers,/artists/521-butthole-surfers/
4779,30392-miguel,Miguel,/artists/30392-miguel/
4780,da-lea,Ada Lea,/artists/ada-lea/
4781,no-home,No Home,/artists/no-home/
4782,28774-dom,DoM,/artists/28774-dom/
4783,31754-oozing-wound,Oozing Wound,/artists/31754-oozing-wound/
4784,30412-meyhem-lauren,Meyhem Lauren,/artists/30412-meyhem-lauren/
4785,30601-eli-keszler,Eli Keszler,/artists/30601-eli-keszler/
4786,lala-lala,Lala Lala,/artists/lala-lala/
4787,27720-hooded-menace,Hooded Menace,/artists/27720-hooded-menace/
4788,32256-tearjerker,Tearjerker,/artists/32256-tearjerker/
4789,2515-lonesome-organist,Lonesome Organist,/artists/2515-lonesome-organist/
4790,4903-the-big-sleep,The Big Sleep,/artists/4903-the-big-sleep/
4791,29848-southern-shores,Southern Shores,/artists/29848-southern-shores/
4792,martha-skye-murphy,Martha Skye Murphy,/artists/martha-skye-murphy/
4793,3745-set-fire-to-flames,Set Fire to Flames,/artists/3745-set-fire-to-flames/
4794,33995-koran-streets,Koran Streets,/artists/33995-koran-streets/
4795,3540-the-red-crayola,The Red Crayola,/artists/3540-the-red-crayola/
4796,5131-the-capstan-shafts,The Capstan Shafts,/artists/5131-the-capstan-shafts/
4797,7780-marilyn-manson,Marilyn Manson,/artists/7780-marilyn-manson/
4798,30569-teen,TEEN,/artists/30569-teen/
4799,eighth-blackbird,Eighth Blackbird,/artists/eighth-blackbird/
4800,623-bound-stems,Bound Stems,/artists/623-bound-stems/
4801,1063-depeche-mode,Depeche Mode,/artists/1063-depeche-mode/
4802,27389-harmonic-313,Harmonic 313,/artists/27389-harmonic-313/
4803,he-jazz-butcher,The Jazz Butcher,/artists/the-jazz-butcher/
4804,1362-the-essex-green,The Essex Green,/artists/1362-the-essex-green/
4805,1126-doldrums,Doldrums,/artists/1126-doldrums/
4806,225-amerie,Amerie,/artists/225-amerie/
4807,31255-ghost-bc,Ghost,/artists/31255-ghost-bc/
4808,1530-the-folk-implosion,The Folk Implosion,/artists/1530-the-folk-implosion/
4809,ghost-orchard,Ghost Orchard,/artists/ghost-orchard/
4810,1752-goldie,Goldie,/artists/1752-goldie/
4811,1198-dave-douglas,Dave Douglas,/artists/1198-dave-douglas/
4812,1004-dance-disaster-movement,Dance Disaster Movement,/artists/1004-dance-disaster-movement/
4813,740-vic-chesnutt,Vic Chesnutt,/artists/740-vic-chesnutt/
4814,3901-spain,Spain,/artists/3901-spain/
4815,27746-god-help-the-girl,God Help the Girl,/artists/27746-god-help-the-girl/
4816,h-hennies,Sarah Hennies,/artists/sarah-hennies/
4817,4817-dr-dre,Dr. Dre,/artists/4817-dr-dre/
4818,4630-wyclef-jean,Wyclef Jean,/artists/4630-wyclef-jean/
4819,lo-moon,Lo Moon,/artists/lo-moon/
4820,201-all-night-radio,All Night Radio,/artists/201-all-night-radio/
4821,evor-powers,Trevor Powers,/artists/trevor-powers/
4822,32327-dan-melchior-und-das-menace,Dan Melchior Und Das Menace,/artists/32327-dan-melchior-und-das-menace/
4823,32003-behemoth,Behemoth,/artists/32003-behemoth/
4824,32485-shxcxchcxsh,SHXCXCHCXSH,/artists/32485-shxcxchcxsh/
4825,30138-jj-doom,JJ DOOM,/artists/30138-jj-doom/
4826,4186-the-telescopes,The Telescopes,/artists/4186-the-telescopes/
4827,4730-earl-zinger,Earl Zinger,/artists/4730-earl-zinger/
4828,1676-gallygows,Gallygows,/artists/1676-gallygows/
4829,heon-cross,Theon Cross,/artists/theon-cross/
4830,4345-twista,Twista,/artists/4345-twista/
4831,nerija,Nérija,/artists/nerija/
4832,702-cat-power,Cat Power,/artists/702-cat-power/
4833,34330-ragnar-grippe,Ragnar Grippe,/artists/34330-ragnar-grippe/
4834,29330-sonny-smith,Sonny Smith,/artists/29330-sonny-smith/
4835,5087-thomas-mapfumo-and-the-blacks-unlimited,Thomas Mapfumo and the Blacks Unlimited,/artists/5087-thomas-mapfumo-and-the-blacks-unlimited/
4836,bill-brewster,Bill Brewster,/artists/bill-brewster/
4837,2942-master-musicians-of-bukkake,Master Musicians of Bukkake,/artists/2942-master-musicians-of-bukkake/
4838,29246-roots-manuva-meets-wrongtom,Roots Manuva Meets Wrongtom,/artists/29246-roots-manuva-meets-wrongtom/
4839,bloodside,Bloodslide,/artists/bloodside/
4840,1397-electronicat,Electronicat,/artists/1397-electronicat/
4841,4361-moris-tepper,Moris Tepper,/artists/4361-moris-tepper/
4842,29793-cian-nugent,Cian Nugent,/artists/29793-cian-nugent/
4843,4922-the-whitest-boy-alive,The Whitest Boy Alive,/artists/4922-the-whitest-boy-alive/
4844,31096-east-india-youth,East India Youth,/artists/31096-east-india-youth/
4845,243-afrirampo,Afrirampo,/artists/243-afrirampo/
4846,v-priest,TV Priest,/artists/tv-priest/
4847,dialect,Dialect,/artists/dialect/
4848,3674-the-raconteurs,The Raconteurs,/artists/3674-the-raconteurs/
4849,27810-reflection-eternal,Reflection Eternal,/artists/27810-reflection-eternal/
4850,5260-arve-henriksen,Arve Henriksen,/artists/5260-arve-henriksen/
4851,30145-total-control,Total Control,/artists/30145-total-control/
4852,34069-dj-rude-one,DJ Rude One,/artists/34069-dj-rude-one/
4853,33294-logic,Logic,/artists/33294-logic/
4854,3469-the-primary-5,The Primary 5,/artists/3469-the-primary-5/
4855,5089-husky-rescue,Husky Rescue,/artists/5089-husky-rescue/
4856,5459-le-loup,Le Loup,/artists/5459-le-loup/
4857,29852-human-eye,Human Eye,/artists/29852-human-eye/
4858,29230-eleven-tigers,Eleven Tigers,/artists/29230-eleven-tigers/
4859,34099-steven-warwick,Steven Warwick,/artists/34099-steven-warwick/
4860,4855-the-pipettes,The Pipettes,/artists/4855-the-pipettes/
4861,5050-solar-anus,Solar Anus,/artists/5050-solar-anus/
4862,melkbelly,Melkbelly,/artists/melkbelly/
4863,6324-ches-smith,Ches Smith,/artists/6324-ches-smith/
4864,5167-paper-airplanes,Paper Airplanes,/artists/5167-paper-airplanes/
4865,7749-big-boi,Big Boi,/artists/7749-big-boi/
4866,32108-the-souljazz-orchestra,The Souljazz Orchestra,/artists/32108-the-souljazz-orchestra/
4867,5285-tin-cup-prophette,Tin Cup Prophette,/artists/5285-tin-cup-prophette/
4868,oni-braxton,Toni Braxton,/artists/toni-braxton/
4869,27586-susanna-and-the-magical-orchestra,Susanna and the Magical Orchestra,/artists/27586-susanna-and-the-magical-orchestra/
4870,32667-young-ejecta,Young Ejecta,/artists/32667-young-ejecta/
4871,2377-kasabian,Kasabian,/artists/2377-kasabian/
4872,30911-grave-babies,Grave Babies,/artists/30911-grave-babies/
4873,7044-boxcutter,Boxcutter,/artists/7044-boxcutter/
4874,6803-owen-pallett,Owen Pallett,/artists/6803-owen-pallett/
4875,28544-ebsen-and-the-witch,Esben and the Witch,/artists/28544-ebsen-and-the-witch/
